,event_id,index,period_id,timestamp,minute,second,possession,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,duration,related_events,player,position,location,pass,carry,under_pressure,ball_receipt,counterpress,duel,miscontrol,dribble,interception,shot,goalkeeper,off_camera,clearance,out,ball_recovery,foul_won,50_50,injury_stoppage,foul_committed,substitution,bad_behaviour,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,tactics,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,miscontrol_aerial_won,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_nutmeg,ball_recovery_recovery_failure,pass_cross,pass_xclaim,clearance_left_foot,pass_assisted_shot_id,pass_goal_assist,shot_open_goal,shot_statsbomb_xg2,shot_key_pass_id,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_shot_assist,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_aerial_won,duel_outcome_id,duel_outcome_name,foul_won_defensive,clearance_right_foot,pass_straight,shot_one_on_one,50_50_outcome_id,50_50_outcome_name,injury_stoppage_in_chain,dribble_no_touch,clearance_aerial_won,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_miscommunication,pass_cut_back,dribble_overrun,pass_outswinging,time,frame,team,value,control_matrix
852,80918fca-5c8d-4fc5-9613-07a9b133e70d,853,1,1681863516438,18,36,41,0.021847425,0.018686645,0.0031607803,0.0089815315,0.009243142,-0.0002616104,0.0034223907,1.617006,"['3930f943-9776-46ce-9fa5-1c54cc5418e4', 'da372c11-67e9-4613-8140-edd1cf00b5cb']",,,"[76.1, 4.1]",,,,,,,,,,,,,,,,,,,,,,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,,32210.0,Laia Aleixandri López,6.0,Left Back,,,,,,,,,,,,"[80.3, 12.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116,27904.0,Away,0.7,"[[0.00000000e+00 0.00000000e+00 3.67200439e-16 ... 4.50989851e-07
  3.96597915e-07 3.44727867e-07]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.70096207e-07
  5.00103392e-07 4.36223920e-07]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.13757825e-07
  6.29083779e-07 5.50740324e-07]
 ...
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.84777331e-06
  5.20486430e-06 5.22843596e-06]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 3.32412398e-06
  3.82830489e-06 4.05061244e-06]
 [0.00000000e+00 0.00000000e+00 1.15377014e-14 ... 2.25756138e-06
  2.72461636e-06 3.03287950e-06]]"
853,da372c11-67e9-4613-8140-edd1cf00b5cb,854,1,1681863518055,18,38,41,0.025174774,0.021847425,0.0033273492,0.009085643,0.0089815315,0.0001041116,0.0032232376,0.905008,['5a651718-8459-4f80-8f0f-2195f89784eb'],,,"[80.3, 12.6]",,,,,,,,,,,,,,,,,,,,,,30,Pass,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,,32210.0,Laia Aleixandri López,6.0,Left Back,15555.0,Lauren Hemp,10.346497,0.35537702,1.0,Ground Pass,"[90.0, 16.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118,27954.0,Home,1.1,"[[1.80962607e-08 2.37751275e-08 3.09812436e-08 ... 6.00587661e-10
  4.44666774e-10 2.43988971e-10]
 [2.25228666e-08 2.95908660e-08 3.85597019e-08 ... 9.18839609e-10
  5.28349635e-10 2.37202407e-10]
 [2.78756486e-08 3.66234279e-08 4.77237964e-08 ... 1.19558922e-09
  5.32843547e-10 1.92291570e-10]
 ...
 [3.38486422e-07 4.35779511e-07 5.69494043e-07 ... 4.14364513e-06
  2.92657408e-06 1.74048588e-06]
 [3.23313429e-07 4.23561161e-07 5.52984700e-07 ... 4.66756442e-06
  3.59175958e-06 2.49493472e-06]
 [3.11703260e-07 4.10568684e-07 5.33749828e-07 ... 5.03277084e-06
  4.04311497e-06 3.05578938e-06]]"
854,5a651718-8459-4f80-8f0f-2195f89784eb,855,1,1681863518960,18,38,41,,,,,,,,,['da372c11-67e9-4613-8140-edd1cf00b5cb'],,,"[90.0, 16.2]",,,,,,,,,,,,,,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,,15555.0,Lauren Hemp,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118,27954.0,Home,1.1,"[[1.80962607e-08 2.37751275e-08 3.09812436e-08 ... 6.00587661e-10
  4.44666774e-10 2.43988971e-10]
 [2.25228666e-08 2.95908660e-08 3.85597019e-08 ... 9.18839609e-10
  5.28349635e-10 2.37202407e-10]
 [2.78756486e-08 3.66234279e-08 4.77237964e-08 ... 1.19558922e-09
  5.32843547e-10 1.92291570e-10]
 ...
 [3.38486422e-07 4.35779511e-07 5.69494043e-07 ... 4.14364513e-06
  2.92657408e-06 1.74048588e-06]
 [3.23313429e-07 4.23561161e-07 5.52984700e-07 ... 4.66756442e-06
  3.59175958e-06 2.49493472e-06]
 [3.11703260e-07 4.10568684e-07 5.33749828e-07 ... 5.03277084e-06
  4.04311497e-06 3.05578938e-06]]"
855,76d18b0a-7b9f-496e-a938-4d231cfd85c9,856,1,1681863518960,18,38,41,0.031811275,0.025174774,0.0066365004,0.009212921,0.009085643,0.0001272783,0.006509222,2.907122,"['0f16471a-72a3-479a-93cc-20e0a642a330', '5a651718-8459-4f80-8f0f-2195f89784eb', 'd4a8483a-f66d-4995-870d-6d561625a65a']",,,"[90.0, 16.2]",,,1.0,,,,,,,,,,,,,,,,,,,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,,15555.0,Lauren Hemp,21.0,Left Wing,,,,,,,,,,,,"[87.2, 30.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118,27954.0,Home,1.1,"[[1.80962607e-08 2.37751275e-08 3.09812436e-08 ... 6.00587661e-10
  4.44666774e-10 2.43988971e-10]
 [2.25228666e-08 2.95908660e-08 3.85597019e-08 ... 9.18839609e-10
  5.28349635e-10 2.37202407e-10]
 [2.78756486e-08 3.66234279e-08 4.77237964e-08 ... 1.19558922e-09
  5.32843547e-10 1.92291570e-10]
 ...
 [3.38486422e-07 4.35779511e-07 5.69494043e-07 ... 4.14364513e-06
  2.92657408e-06 1.74048588e-06]
 [3.23313429e-07 4.23561161e-07 5.52984700e-07 ... 4.66756442e-06
  3.59175958e-06 2.49493472e-06]
 [3.11703260e-07 4.10568684e-07 5.33749828e-07 ... 5.03277084e-06
  4.04311497e-06 3.05578938e-06]]"
856,0f16471a-72a3-479a-93cc-20e0a642a330,857,1,1681863519476,18,39,41,,,,,,,,1.30365,['76d18b0a-7b9f-496e-a938-4d231cfd85c9'],,,"[29.5, 61.5]",,,,,1.0,,,,,,,,,,,,,,,,,17,Pressure,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,,49697.0,Carlotte Wubben-Moy,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119,27979.0,Home,1.1,"[[1.48356636e-08 1.99362587e-08 2.65718828e-08 ... 3.97321562e-09
  3.07391712e-09 1.77398902e-09]
 [1.81142198e-08 2.43420033e-08 3.24440442e-08 ... 5.68567358e-09
  3.65060168e-09 1.74912312e-09]
 [2.19937248e-08 2.95553067e-08 3.93925538e-08 ... 7.53859699e-09
  3.85044778e-09 1.46285976e-09]
 ...
 [1.59190310e-07 2.13920947e-07 2.79960262e-07 ... 2.24639001e-06
  1.61112160e-06 8.69659499e-07]
 [1.49012423e-07 2.00421789e-07 2.66953170e-07 ... 2.22437235e-06
  1.82803135e-06 1.28284620e-06]
 [1.41057677e-07 1.89553693e-07 2.53055674e-07 ... 2.14368823e-06
  1.86189589e-06 1.48815597e-06]]"
857,d4a8483a-f66d-4995-870d-6d561625a65a,858,1,1681863521867,18,41,41,0.024503157,0.031811275,-0.007308118,0.009342455,0.009212921,0.0001295339,-0.007437652,1.170707,['009ea362-20b8-4606-9ef1-46d3c65d7c27'],,,"[87.2, 30.9]",,,,,,,,,,,,,,,,,,,,,,30,Pass,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,,15555.0,Lauren Hemp,21.0,Left Wing,25632.0,Yui Hasegawa,13.661991,3.046294,1.0,Ground Pass,"[73.6, 32.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121,28029.0,Home,1.2,"[[3.39956251e-08 4.50239816e-08 5.91434628e-08 ... 5.24648991e-07
  3.85832207e-07 2.40096283e-07]
 [4.01753489e-08 5.32084398e-08 6.98945598e-08 ... 5.90753790e-07
  4.05665452e-07 2.27318459e-07]
 [4.72131284e-08 6.25293113e-08 8.21384486e-08 ... 6.45741330e-07
  4.03539656e-07 1.97396233e-07]
 ...
 [1.41555837e-07 1.87477283e-07 2.41597570e-07 ... 3.54822923e-07
  2.53093769e-07 1.70956979e-07]
 [1.30661607e-07 1.70036250e-07 2.23285614e-07 ... 4.68996081e-07
  3.33358243e-07 2.31400563e-07]
 [1.17656380e-07 1.55875314e-07 2.04514119e-07 ... 6.02512300e-07
  4.20939276e-07 2.99433357e-07]]"
858,009ea362-20b8-4606-9ef1-46d3c65d7c27,859,1,1681863523038,18,43,41,,,,,,,,,['d4a8483a-f66d-4995-870d-6d561625a65a'],,,"[73.6, 32.2]",,,,,,,,,,,,,,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,,25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123,28079.0,Home,1.2,"[[9.37464747e-08 1.19431033e-07 1.50911179e-07 ... 4.93174198e-07
  4.09355806e-07 3.18644746e-07]
 [1.09851452e-07 1.39948435e-07 1.76836646e-07 ... 5.71307945e-07
  4.60070797e-07 3.41500992e-07]
 [1.28003887e-07 1.63074253e-07 2.06058068e-07 ... 6.47209624e-07
  5.05826571e-07 3.48686567e-07]
 ...
 [3.05191493e-07 3.88807528e-07 4.91291093e-07 ... 9.95032650e-08
  5.69141746e-08 2.91383263e-08]
 [2.79323109e-07 3.55851753e-07 4.49648692e-07 ... 1.56569753e-07
  8.89381675e-08 4.79767435e-08]
 [2.54218884e-07 3.23869499e-07 4.09236418e-07 ... 2.30841507e-07
  1.34386211e-07 7.51430933e-08]]"
859,ddebdeb5-db94-400c-96bd-93adfd925152,860,1,1681863523038,18,43,41,0.024503157,0.024503157,0.0,0.009342455,0.009342455,0.0,0.0,1.104664,"['009ea362-20b8-4606-9ef1-46d3c65d7c27', 'cf43f20c-e0f4-48d0-9c7d-d1c92c54a4b7']",,,"[73.6, 32.2]",,,,,,,,,,,,,,,,,,,,,,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,,25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,,,,,,,,,,,,"[73.6, 32.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123,28079.0,Home,1.2,"[[9.37464747e-08 1.19431033e-07 1.50911179e-07 ... 4.93174198e-07
  4.09355806e-07 3.18644746e-07]
 [1.09851452e-07 1.39948435e-07 1.76836646e-07 ... 5.71307945e-07
  4.60070797e-07 3.41500992e-07]
 [1.28003887e-07 1.63074253e-07 2.06058068e-07 ... 6.47209624e-07
  5.05826571e-07 3.48686567e-07]
 ...
 [3.05191493e-07 3.88807528e-07 4.91291093e-07 ... 9.95032650e-08
  5.69141746e-08 2.91383263e-08]
 [2.79323109e-07 3.55851753e-07 4.49648692e-07 ... 1.56569753e-07
  8.89381675e-08 4.79767435e-08]
 [2.54218884e-07 3.23869499e-07 4.09236418e-07 ... 2.30841507e-07
  1.34386211e-07 7.51430933e-08]]"
860,cf43f20c-e0f4-48d0-9c7d-d1c92c54a4b7,861,1,1681863524143,18,44,41,0.021835072,0.024503157,-0.0026680846,0.009084681,0.009342455,-0.0002577743,-0.0024103103,1.523284,['9c91d98d-0b1c-42f4-9775-e7145b26ce11'],,,"[73.6, 32.2]",,,,,,,,,,,,,,,,,,,,,,30,Pass,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,,25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,221888.0,Kerstin Yasmijn Casparij,16.904734,1.815775,1.0,Ground Pass,"[69.5, 48.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124,28104.0,Home,1.2,"[[1.08590089e-07 1.38147770e-07 1.74316921e-07 ... 6.14430449e-07
  5.20203199e-07 4.20019773e-07]
 [1.26247307e-07 1.60611194e-07 2.02661606e-07 ... 7.13007925e-07
  5.92144059e-07 4.57389969e-07]
 [1.45955529e-07 1.85683895e-07 2.34298716e-07 ... 8.16192236e-07
  6.59867508e-07 4.68111983e-07]
 ...
 [2.81357723e-07 3.57941890e-07 4.51656429e-07 ... 2.31342569e-08
  1.35599748e-08 7.39644909e-09]
 [2.55490267e-07 3.25033442e-07 4.10132057e-07 ... 3.79190400e-08
  2.15373059e-08 1.17389675e-08]
 [2.30704664e-07 2.93501322e-07 3.70344356e-07 ... 6.32962485e-08
  3.42669935e-08 1.85162688e-08]]"
861,9c91d98d-0b1c-42f4-9775-e7145b26ce11,862,1,1681863525666,18,45,41,,,,,,,,,['cf43f20c-e0f4-48d0-9c7d-d1c92c54a4b7'],,,"[69.5, 48.6]",,,,,,,,,,,,,,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,,221888.0,Kerstin Yasmijn Casparij,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,28129.0,Home,1.2,"[[2.61204568e-07 3.29521020e-07 4.12313411e-07 ... 1.37832274e-06
  1.17847743e-06 9.69449471e-07]
 [2.91295712e-07 3.67482317e-07 4.59812512e-07 ... 1.54912785e-06
  1.29723371e-06 1.03342309e-06]
 [3.23038221e-07 4.07526886e-07 5.09918306e-07 ... 1.70633182e-06
  1.40084065e-06 1.05074553e-06]
 ...
 [2.02381010e-07 2.55312521e-07 3.19459974e-07 ... 5.63477793e-09
  3.60761955e-09 1.96567887e-09]
 [1.76281472e-07 2.22386809e-07 2.78261654e-07 ... 7.05978858e-09
  4.40473510e-09 2.50642320e-09]
 [1.52689817e-07 1.92624902e-07 2.41022045e-07 ... 9.48295823e-09
  5.61071573e-09 3.21893047e-09]]"
862,5239ce8f-0f70-4868-8542-6805ebeccf30,863,1,1681863525666,18,45,41,0.021835072,0.021835072,0.0,0.009084681,0.009084681,0.0,0.0,0.729166,"['9c91d98d-0b1c-42f4-9775-e7145b26ce11', 'ec2f8739-b490-42af-ba24-97f315ebda7d']",,,"[69.5, 48.6]",,,,,,,,,,,,,,,,,,,,,,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,,221888.0,Kerstin Yasmijn Casparij,2.0,Right Back,,,,,,,,,,,,"[69.5, 48.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,28129.0,Home,1.2,"[[2.61204568e-07 3.29521020e-07 4.12313411e-07 ... 1.37832274e-06
  1.17847743e-06 9.69449471e-07]
 [2.91295712e-07 3.67482317e-07 4.59812512e-07 ... 1.54912785e-06
  1.29723371e-06 1.03342309e-06]
 [3.23038221e-07 4.07526886e-07 5.09918306e-07 ... 1.70633182e-06
  1.40084065e-06 1.05074553e-06]
 ...
 [2.02381010e-07 2.55312521e-07 3.19459974e-07 ... 5.63477793e-09
  3.60761955e-09 1.96567887e-09]
 [1.76281472e-07 2.22386809e-07 2.78261654e-07 ... 7.05978858e-09
  4.40473510e-09 2.50642320e-09]
 [1.52689817e-07 1.92624902e-07 2.41022045e-07 ... 9.48295823e-09
  5.61071573e-09 3.21893047e-09]]"
863,ec2f8739-b490-42af-ba24-97f315ebda7d,864,1,1681863526395,18,46,41,0.021018937,0.021835072,-0.0008161347,0.009297593,0.009084681,0.0002129115,-0.0010290463,1.789577,['1b168d94-83be-40f9-aae9-c34087976e98'],,,"[69.5, 48.6]",,,,,,,,,,,,,,,,,,,,,,30,Pass,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,,221888.0,Kerstin Yasmijn Casparij,2.0,Right Back,62666.0,Ingrid Filippa Angeldal,21.505814,0.9040436,1.0,Ground Pass,"[82.8, 65.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126,28154.0,Home,1.2,"[[3.93230067e-07 4.93547172e-07 6.14401973e-07 ... 8.89581843e-07
  7.54659689e-07 6.31297436e-07]
 [4.29398645e-07 5.38942734e-07 6.70913537e-07 ... 9.75781908e-07
  8.26121594e-07 6.75147553e-07]
 [4.66273913e-07 5.85225269e-07 7.28529267e-07 ... 1.07560793e-06
  8.91543672e-07 6.88274955e-07]
 ...
 [1.65498462e-07 2.07718851e-07 2.58582926e-07 ... 6.10827203e-09
  4.16576402e-09 2.32978653e-09]
 [1.41153451e-07 1.77163174e-07 2.20545086e-07 ... 5.78760095e-09
  4.13034262e-09 2.54915972e-09]
 [1.19716920e-07 1.50257960e-07 1.87051597e-07 ... 5.87257478e-09
  4.09472494e-09 2.65490557e-09]]"
864,1b168d94-83be-40f9-aae9-c34087976e98,865,1,1681863528185,18,48,41,,,,,,,,,['ec2f8739-b490-42af-ba24-97f315ebda7d'],,,"[82.8, 65.5]",,,,,,,,,,,,,,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,,62666.0,Ingrid Filippa Angeldal,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128,28204.0,Home,1.3,"[[3.08954664e-07 4.00473218e-07 5.14865963e-07 ... 1.14680486e-06
  1.08283524e-06 9.91901352e-07]
 [3.21041475e-07 4.16140384e-07 5.35008360e-07 ... 1.38057309e-06
  1.27221656e-06 1.13084996e-06]
 [3.31737084e-07 4.30004247e-07 5.52832351e-07 ... 1.63223421e-06
  1.45235321e-06 1.22805802e-06]
 ...
 [3.08434219e-08 3.99798606e-08 5.13998652e-08 ... 3.70544091e-07
  2.84695672e-07 1.91205351e-07]
 [2.50329785e-08 3.24482477e-08 4.17168927e-08 ... 3.04822841e-07
  2.49478377e-07 1.83947652e-07]
 [2.02036108e-08 2.61883247e-08 3.36688607e-08 ... 2.49434957e-07
  2.09645544e-07 1.64360941e-07]]"
865,21a84ac2-828b-45a5-8862-33a9af58563f,866,1,1681863528185,18,48,41,0.021105623,0.021018937,8.66856e-05,0.009080823,0.009297593,-0.00021677,0.0003034556,3.232233,"['1b168d94-83be-40f9-aae9-c34087976e98', 'b11b90e7-4375-4141-addd-f91bacab60b6', 'cd32cfae-83f6-4133-9024-e9ddc888eeef']",,,"[82.8, 65.5]",,,1.0,,,,,,,,,,,,,,,,,,,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,,62666.0,Ingrid Filippa Angeldal,13.0,Right Center Midfield,,,,,,,,,,,,"[84.4, 68.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128,28204.0,Home,1.3,"[[3.08954664e-07 4.00473218e-07 5.14865963e-07 ... 1.14680486e-06
  1.08283524e-06 9.91901352e-07]
 [3.21041475e-07 4.16140384e-07 5.35008360e-07 ... 1.38057309e-06
  1.27221656e-06 1.13084996e-06]
 [3.31737084e-07 4.30004247e-07 5.52832351e-07 ... 1.63223421e-06
  1.45235321e-06 1.22805802e-06]
 ...
 [3.08434219e-08 3.99798606e-08 5.13998652e-08 ... 3.70544091e-07
  2.84695672e-07 1.91205351e-07]
 [2.50329785e-08 3.24482477e-08 4.17168927e-08 ... 3.04822841e-07
  2.49478377e-07 1.83947652e-07]
 [2.02036108e-08 2.61883247e-08 3.36688607e-08 ... 2.49434957e-07
  2.09645544e-07 1.64360941e-07]]"
866,cd32cfae-83f6-4133-9024-e9ddc888eeef,867,1,1681863531010,18,51,41,,,,,,,,0.715643,"['21a84ac2-828b-45a5-8862-33a9af58563f', 'b11b90e7-4375-4141-addd-f91bacab60b6']",,,"[34.2, 10.7]",,,,,,,,,,,,,,,,,,,,,,17,Pressure,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,,10516.0,Frida Maanum,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131,28279.0,Home,1.3,"[[2.64102321e-07 3.46154547e-07 4.49997234e-07 ... 2.67111531e-09
  1.89912956e-09 1.38151414e-09]
 [2.71655823e-07 3.56054796e-07 4.62867453e-07 ... 1.65111923e-09
  1.27795645e-09 1.02447109e-09]
 [2.77864019e-07 3.64191777e-07 4.73445442e-07 ... 1.16662657e-09
  9.87734028e-10 8.56538288e-10]
 ...
 [1.96278178e-08 2.57258564e-08 3.34433400e-08 ... 9.51157990e-07
  7.28022564e-07 5.17314237e-07]
 [1.57689365e-08 2.06680844e-08 2.68682902e-08 ... 8.63268147e-07
  6.75257075e-07 5.08138872e-07]
 [1.25979328e-08 1.65119023e-08 2.14652976e-08 ... 7.59336035e-07
  6.05428293e-07 4.67904702e-07]]"
867,b11b90e7-4375-4141-addd-f91bacab60b6,868,1,1681863531417,18,51,41,0.017289309,0.021105623,-0.003816314,0.009583724,0.009080823,0.0005029012,-0.004319215,1.709065,"['7b87e935-3620-4a5b-be37-1da6600055ee', 'cd32cfae-83f6-4133-9024-e9ddc888eeef']",,,"[84.4, 68.7]",,,1.0,,,,,,,,,,,,,,,,,,,30,Pass,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,,62666.0,Ingrid Filippa Angeldal,13.0,Right Center Midfield,221888.0,Kerstin Yasmijn Casparij,15.825612,3.084692,1.0,Ground Pass,"[68.6, 69.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131,28279.0,Home,1.3,"[[2.64102321e-07 3.46154547e-07 4.49997234e-07 ... 2.67111531e-09
  1.89912956e-09 1.38151414e-09]
 [2.71655823e-07 3.56054796e-07 4.62867453e-07 ... 1.65111923e-09
  1.27795645e-09 1.02447109e-09]
 [2.77864019e-07 3.64191777e-07 4.73445442e-07 ... 1.16662657e-09
  9.87734028e-10 8.56538288e-10]
 ...
 [1.96278178e-08 2.57258564e-08 3.34433400e-08 ... 9.51157990e-07
  7.28022564e-07 5.17314237e-07]
 [1.57689365e-08 2.06680844e-08 2.68682902e-08 ... 8.63268147e-07
  6.75257075e-07 5.08138872e-07]
 [1.25979328e-08 1.65119023e-08 2.14652976e-08 ... 7.59336035e-07
  6.05428293e-07 4.67904702e-07]]"
868,7b87e935-3620-4a5b-be37-1da6600055ee,869,1,1681863533126,18,53,41,,,,,,,,,['b11b90e7-4375-4141-addd-f91bacab60b6'],,,"[68.6, 69.6]",,,,,,,,,,,,,,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,,221888.0,Kerstin Yasmijn Casparij,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,28329.0,Home,1.1,"[[7.92439263e-07 9.89376846e-07 1.22517882e-06 ... 1.49282559e-07
  1.20491594e-07 9.50567950e-08]
 [8.27625428e-07 1.03330750e-06 1.27957964e-06 ... 1.42865795e-07
  1.14556724e-07 8.72706222e-08]
 [8.59544095e-07 1.07315862e-06 1.32892863e-06 ... 1.36083972e-07
  1.05466946e-07 7.33446228e-08]
 ...
 [9.16380747e-08 1.14412036e-07 1.41680295e-07 ... 6.26365867e-07
  4.42819809e-07 2.77483316e-07]
 [7.47527859e-08 9.33304027e-08 1.15574196e-07 ... 5.87191173e-07
  4.36667280e-07 3.00127164e-07]
 [6.06380610e-08 7.57078760e-08 9.37516245e-08 ... 5.30619633e-07
  4.04564211e-07 2.95644150e-07]]"
